Sales,Quantity,Discount,Profit
538.194,2,0.7,-412.6154
47.984,2,0.2,14.3952
492.768,4,0.2,55.4364
286.79,7,0,74.5654
5.08,1,0.2,1.651
47.992,1,0.2,7.1988
61.96,2,0,16.1096
361.96,2,0,83.2508
278.82,9,0,125.469
133.38,6,0,58.6872
47.952,3,0.2,16.1838
16.74,2,0,4.3524
10.848,2,0.2,3.5256
18.544,2,0.2,3.0134
180.98,1,0,47.0548
99.98,2,0,42.9914
34.95,5,0,15.378
152,5,0,69.92
92.52,9,0,18.504
8.56,2,0,2.4824
45.36,7,0,21.7728
1421.664,6,0.2,-195.4788
8.96,2,0,2.7776
579.95,5,0,168.1855
29.12,4,0,12.5216
1202.94,3,0,300.735
7.92,4,0,3.564
36.192,1,0.2,2.7144
147.184,2,0.2,-29.4368
408.422,2,0.3,-5.8346
382.116,6,0.3,-92.7996
68.6,5,0.2,6.0025
435.504,3,0.2,48.9942
11.168,2,0.2,3.7692
72,4,0,12.96
655.9,5,0,275.478
603.92,4,0,181.176
513.024,2,0.2,12.8256
487.92,6,0,136.6176
15.24,5,0.2,5.334
209.97,3,0,71.3898
62.94,3,0,30.2112
25.92,9,0,7.776
10.368,2,0.2,3.6288
95.736,3,0.2,20.3439
900.08,4,0,117.0104
201.584,2,0.2,20.1584
3.392,4,0.8,-5.088
193.0656,4,0.32,-19.8744
15.552,3,0.2,5.4432
11.648,2,0.2,4.0768
418.8,2,0.4,-97.72
509.488,7,0.2,-127.372
825.174,9,0.3,-117.882
17.76,3,0.2,5.55
6.912,3,0.2,0.864
66.3,3,0,8.619
30.816,9,0.2,9.63
44.784,2,0.2,4.4784
569.536,4,0.2,64.0728
796.425,7,0.5,-525.6405
12.832,2,0.2,4.3308
40.46,7,0,19.8254
404.94,3,0,109.3338
116,8,0,29
657.552,6,0.2,49.3164
599.97,3,0,257.9871
38.97,3,0,0.7794
45.84,8,0,22.0032
38.24,4,0.2,-9.56
87.168,3,0.2,10.896
21.4,5,0,6.206
54.9,5,0,15.372
287.968,4,0.2,97.1892
13.12,4,0,3.8048
10.75,5,0,3.5475
11.62,2,0,3.6022
40.74,3,0,0.4074
83.25,3,0,14.985
9.45,3,0,4.536
20.65,5,0,9.499
45.36,7,0,21.7728
5.352,3,0.2,1.6056
99.372,2,0.3,-7.098
2.672,1,0.2,0.3674
28.672,8,0.2,10.3936
29.312,8,0.8,-74.7456
105.98,7,0,4.2392
35.06,2,0,10.518
33.94,1,0,9.1638
30,8,0,14.4
45.528,3,0.2,15.9348
844.116,6,0.3,-36.1764
812.736,8,0.2,60.9552
7.476,1,0.7,-5.9808
330.4,2,0,85.904
604.752,6,0.2,37.797
45.36,7,0,21.7728
10.128,2,0.2,3.6714
21.792,4,0.2,7.6272
439.8,4,0,145.134
8.256,4,0.2,0.6192
25.56,5,0.7,-20.448
4.368,2,0.7,-3.0576
11.52,4,0.2,3.744
12.96,2,0,6.2208
3.96,2,0,0.0792
1577.94,3,0,757.4112
15.008,4,0.6,-12.0064
59.98,2,0,26.3912
2395.2,6,0.2,209.58
1687.8,4,0,742.632
7.992,1,0.2,2.6973
5.184,1,0.2,1.8144
11.68,2,0,5.4896
104.8,10,0,26.2
14.496,3,0.2,4.8924
4.784,1,0.2,1.5548
4.73,1,0,2.3177
7.89,1,0,0.3156
65.5,5,0,32.095
2430.08,8,0,388.8128
104.85,1,0,50.328
3.9,2,0,1.521
801.96,2,0,200.49
191.96,2,0,32.6332
2.61,1,0,1.2006
5.96,2,0,1.6688
1169.694,3,0.4,-253.4337
1665.62,2,0,33.3124
2.88,1,0,1.4112
1443.96,12,0,375.4296
2.92,1,0.2,0.365
465.18,3,0,120.9468
22.428,3,0.7,-17.9424
37.52,5,0.2,3.752
2.624,1,0.2,0.4264
15.552,3,0.2,5.4432
64.704,6,0.2,-4.8528
17.472,3,0.2,5.0232
135.516,1,0.4,-31.6204
431.928,9,0.2,64.7892
12.448,2,0.2,3.89
657.93,5,0.3,-93.99
277.4,5,0,133.152
25.16,2,0,8.5544
91.92,4,0,31.2528
29.34,3,0,13.4964
139.44,3,0.2,47.061
6.912,3,0.2,2.5056
27.096,3,0.2,2.0322
177.568,2,0.2,-37.7332
58.416,2,0.2,16.7946
16.448,2,0.2,5.5512
36.784,2,0.2,10.5754
718.116,6,0.3,-71.8116
31.776,4,0.2,8.7384
9.555,5,0.7,-7.3255
487.984,2,0.2,152.495
5.56,1,0.2,1.7375
217.85,5,0,65.355
40.776,3,0.2,4.5873
63.936,8,0.2,5.5944
142.4,5,0,52.688
7.16,2,0,3.4368
681.408,12,0.2,42.588
3.52,2,0,1.0208
5.58,1,0,1.395
36.32,1,0,10.896
2060.744,7,0.2,643.9825
52.272,3,0.2,9.801
213.136,7,0.2,23.9778
69.52,2,0,19.4656
763.44,8,0,45.8064
9.216,4,0.2,3.3408
41.958,7,0.4,-9.7902
89.568,2,0.2,32.4684
22.248,3,0.2,7.5087
334.88,4,0.2,29.302
148.288,7,0.2,29.6576
4.624,1,0.2,1.6762
178.92,7,0.2,-29.0745
69.888,7,0.7,-46.592
487.984,2,0.2,152.495
47.3,2,0,12.298
4.13,1,0,1.1564
155.12,5,0.2,50.414
6.48,1,0,3.1752
15.52,4,0,4.5008
2.946,2,0.7,-2.0622
55.104,6,0.2,18.5976
104.88,6,0,41.952
34.7,5,0,12.492
33.72,4,0,15.5112
14.94,3,0,7.0218
638.73,9,0,166.0698
113.568,2,0.2,-21.294
9.096,1,0.2,1.7055
8.688,3,0.2,2.9322
30.88,4,0.2,3.86
6.408,3,0.2,1.4418
33.8,5,0.2,4.225
377.97,3,0,94.4925
258.9,10,0,93.204
24.56,2,0,11.5432
27.888,7,0.2,9.0636
6.456,4,0.7,-4.5192
52.68,3,0.2,19.755
13.88,5,0.2,-2.6025
103.92,10,0.2,-18.186
11.52,5,0.2,3.744
10.368,2,0.2,3.6288
39.072,3,0.2,2.9304
8.872,1,0.2,3.2161
121.104,6,0.7,-100.92
127.372,2,0.3,-30.9332
47.952,3,0.2,16.1838
44.46,2,0,14.6718
15.8,4,0,5.056
464.97,3,0,209.2365
181.96,2,0,20.0156
12.39,3,0,5.6994
84.09,3,0,42.045
79.36,4,0,32.5376
153.36,9,0,70.5456
43.68,6,0,21.4032
98.21,7,0,28.4809
9.84,3,0,3.2472
2.694,2,0.7,-2.245
25.344,6,0.2,7.92
43.92,5,0.2,15.921
59.994,2,0.7,-45.9954
439.992,1,0.2,164.997
87.96,5,0.2,30.786
15.488,4,0.2,3.6784
232.96,7,0,116.48
66.54,6,0,32.6046
43.26,3,0,14.2758
141.96,2,0,22.7136
79.4,5,0.2,5.955
163.96,4,0,70.5028
37.93,1,0,6.8274
15.168,2,0.2,3.792
24.78,6,0,6.9384
19.14,3,0,8.8044
899.97,3,0,314.9895
32.4,5,0,15.552
23.832,3,0.2,6.5538
6.368,2,0.6,-2.5472
34.176,3,0.8,-87.1488
5.544,7,0.2,1.6632
510.24,3,0.2,6.378
204.95,5,0,100.4255
11.54,1,0,3.462
162.6,3,0,34.146
45.68,2,0,21.0128
603.92,5,0.2,45.294
23.55,5,0,1.1775
5.04,2,0,0.1512
249.95,5,0,107.4785
33.4,5,0,12.358
18.92,4,0,7.3788
15.42,2,0,6.939
35.712,8,0.2,2.232
551.985,5,0.7,-459.9875
7.056,3,0.2,2.205
18.72,2,0.2,3.51
360.38,2,0,93.6988
11.16,2,0,2.79
14.94,3,0,6.8724
41.96,2,0,7.9724
636.86,7,0,0
499.99,1,0,129.9974
1259.93,7,0,327.5818
65.08,4,0,31.8892
26.38,1,0,12.1348
71.97,3,0,16.5531
129.98,2,0,62.3904
32.54,2,0,15.9446
10.9,1,0,3.052
59.98,2,0,25.1916
61.929,1,0.1,23.3954
16.52,4,0,7.5992
60.12,9,0,28.8576
49.536,3,0.2,17.3376
11.85,3,0,3.792
118.25,5,0,34.2925
368.97,3,0,81.1734
198.46,2,0,99.23
321.92,4,0,96.576
879.984,2,0.2,329.994
28.4,5,0,8.236
230.28,3,0.2,23.028
116.28,3,0,56.9772
841.568,2,0.2,294.5488
354.9,5,0,17.745
42.784,7,0.2,15.5092
563.43,5,0.3,-56.343
111.104,7,0.2,8.3328
11.68,2,0,5.4896
16.9,2,0,5.07
24.4,2,0,10.248
87.6,5,0,42.048
241.96,2,0,24.196
8.52,3,0,4.1748
1.788,3,0.8,-3.0396
99.372,2,0.3,-1.4196
1.344,1,0.2,0.504
119.96,5,0.2,11.996
1013.832,9,0.2,101.3832
1.984,2,0.2,0.6696
2003.52,6,0.2,-325.572
82.368,2,0.2,-19.5624
62.91,3,0,22.6476
6.912,3,0.2,2.3328
383.976,3,0.2,81.5949
10.368,2,0.2,3.6288
335.944,7,0.2,41.993
665.88,6,0,106.5408
71.976,3,0.2,8.997
37.94,2,0,18.2112
273.96,2,0,10.9584
269.982,3,0.4,40.4973
8.904,3,0.2,3.339
720.064,4,0.2,-63.0056
41.424,2,0.2,8.2848
3.132,2,0.7,-2.61
1085.42,7,0,282.2092
3.912,1,0.2,1.0269
62.376,3,0.2,7.0173
29.05,5,0,9.0055
180.96,6,0.2,67.86
4.419,3,0.7,-3.3879
16.032,6,0.2,2.2044
29.79,3,0,12.5118
57.23,1,0,14.3075
333,3,0.2,-16.65
36.44,4,0,12.0252
251.64,3,0.2,88.074
523.764,3,0.4,-192.0468
1359.96,5,0.2,118.9965
102.592,1,0.2,10.2592
22.704,1,0.2,5.9598
93.024,3,0.2,33.7212
12.768,2,0.2,1.4364
35.008,4,0.2,13.128
39.152,1,0.2,14.682
11.76,5,0.2,1.323
5.238,2,0.7,-4.0158
4.662,3,0.7,-3.7296
523.92,5,0.2,-72.039
100.792,1,0.2,10.0792
146.136,3,0.2,16.4403
25.06,2,0,11.7782
19.824,6,0.2,6.4428
823.96,5,0.2,51.4975
15.984,2,0.2,4.995
801.96,2,0,200.49
59.97,3,0,0
1056.86,7,0,306.4894
12.816,3,0.2,4.3254
314.352,3,0.2,-15.7176
18.98,2,0,8.9206
18.24,6,0.2,6.156
991.2,6,0,257.712
879.984,2,0.2,329.994
12.96,9,0.2,4.536
107.44,10,0.2,10.744
1458.65,5,0,423.0085
26.64,1,0,7.4592
476.8,2,0,119.2
87.444,2,0.1,18.4604
76.14,3,0,26.649
19.96,2,0,9.3812
1049.97,5,0.4,-209.994
611.058,3,0.3,-34.9176
2.368,2,0.2,0.8288
19.008,3,0.2,6.8904
911.984,2,0.2,113.998
674.352,3,0.2,-109.5822
134.01,9,0,36.1827
170.97,3,0,70.0977
170.352,3,0.2,10.647
7.184,2,0.2,2.245
6.28,2,0,0.0628
480.74,2,0,14.4222
616.998,6,0.15,-36.294
141.4,5,0,38.178
501.81,3,0,0
691.96,4,0,318.3016
34.95,5,0,15.378
85.96,7,0,40.4012
85.3,2,0,14.501
33.568,8,0.8,-53.7088
4.95,1,0,2.178
26.4,5,0,0
3.564,3,0.8,-6.237
823.96,5,0.2,51.4975
10.272,3,0.2,0.8988
447.944,7,0.2,89.5888
480.96,3,0.5,-269.3376
124.792,1,0.2,10.9193
40.176,3,0.2,14.5638
10.896,3,0.2,3.9498
10.64,4,0,2.7664
151.96,5,0.6,-182.352
238,2,0,38.08
155.34,6,0,55.9224
148.32,9,0,63.7776
240.784,1,0.2,27.0882
191.968,7,0.2,16.7972
11.56,2,0,5.6644
11.8,4,0,5.664
842.352,3,0.2,42.1176
23.472,3,0.2,7.6284
86.058,7,0.7,-63.1092
108.784,2,0.2,6.799
10.272,3,0.2,3.21
38.19,5,0.7,-26.733
49.632,4,0.2,3.7224
52.096,4,0.2,3.9072
9.568,2,0.2,2.99
82.368,2,0.2,-19.5624
364.704,6,0.2,-36.4704
40.256,4,0.2,11.0704
4.368,3,0.2,0.3822
12.128,4,0.8,-20.6176
134.85,3,0,37.758
8.56,2,0,2.6536
239.97,3,0,67.1916
356.94,2,0,107.082
659.9,2,0,217.767
1684.752,6,0.2,210.594
559.92,8,0,190.3728
279.944,7,0.2,48.9902
9.98,5,0.8,-16.467
48.9,5,0,18.093
3.552,3,0.2,1.2432
15.552,3,0.2,5.4432
2.368,2,0.2,0.8288
127.984,2,0.2,25.5968
10.368,2,0.2,3.6288
47.984,2,0.2,-1.1996
270.34,14,0,75.6952
98.112,7,0.2,18.396
563.808,4,0.2,21.1428
10.428,4,0.7,-6.952
547.136,4,0.2,-68.392
14.85,5,0.4,-3.2175
41.988,2,0.4,-9.7972
7.584,1,0.2,2.37
352.45,5,0.5,-211.47
470.376,3,0.2,52.9173
19.44,3,0,9.3312
9.82,2,0,3.2406
801.6,5,0.5,-448.896
161.568,2,0.2,10.098
16.096,2,0.2,5.2312
7.656,4,0.7,-6.1248
311.976,3,0.2,-42.8967
61.68,4,0,16.6536
63.96,4,0,30.7008
359.976,3,0.2,35.9976
25.344,6,0.2,7.92
26.72,5,0.2,9.352
30.28,2,0,1.2112
57.93,3,0,16.2204
35.34,2,0,13.4292
137.24,5,0.2,46.3185
241.332,5,0.32,-14.196
5.184,1,0.2,1.8792
145.544,7,0.2,16.3737
5.472,3,0.2,1.6416
47.984,2,0.2,13.1956
9.4,5,0,2.726
74,5,0,37
201.584,2,0.2,12.599
28.752,3,0.2,9.3444
27.216,3,0.2,9.8658
197.372,2,0.3,-25.3764
1424.9,5,0,356.225
14.56,2,0,6.2608
3.048,1,0.2,1.0287
25.92,5,0.2,9.072
835.17,7,0,16.7034
17.34,3,0,8.4966
44.384,1,0.2,15.5344
2.944,1,0.2,-0.6624
6.368,2,0.2,1.0348
48.848,2,0.2,15.8756
19.648,2,0.2,6.6312
255.108,6,0.3,-18.222
17.248,2,0.2,6.0368
159.984,2,0.2,13.9986
12.7,2,0,5.842
5.47,1,0,2.3521
79.36,4,0,23.808
22.14,3,0,6.4206
11.277,3,0.7,-8.6457
4.448,2,0.2,0.3336
44.76,3,0.2,14.547
38.28,6,0,17.6088
149.95,5,0,44.985
12.84,3,0,3.4668
44.67,3,0,12.0609
7.872,3,0.2,0.8856
7.872,3,0.2,0.8856
88.04,4,0,22.8904
40.635,7,0.7,-32.508
5.728,8,0.8,-9.1648
42.24,10,0.2,13.2
53.82,9,0,24.219
79.36,4,0,20.6336
13.48,2,0,6.74
29.8,5,0.2,9.3125
414,8,0,124.2
41.328,7,0.2,14.9814
39.92,4,0,11.1776
8.94,3,0,4.1124
84.784,2,0.2,-20.1362
53.316,2,0.4,-19.5492
56.52,3,0,15.8256
22.77,3,0,9.7911
287.968,4,0.2,-3.5996
2799.96,5,0.2,944.9865
48.94,1,0,24.47
257.499,3,0.15,24.2352
2591.56,4,0,621.9744
41.95,5,0,10.4875
79.12,5,0.2,13.846
52.96,2,0,20.1248
286.344,3,0.2,-64.4274
63.552,3,0.2,14.2992
41.376,3,0.2,4.6548
172.704,6,0.2,10.794
512.94,3,0,97.4586
860.93,7,0,189.4046
769.95,5,0,223.2855
14.98,1,0,4.494
373.08,6,0,82.0776
231.92,5,0.2,5.798
63.47,11,0,19.041
345,5,0,58.65
637.896,3,0.3,-127.5792
287.91,3,0.4,33.5895
36.6,3,0.2,11.895
1.78,1,0,0.4984
25.92,4,0,12.4416
101.94,6,0,21.4074
6.848,2,0.2,0.5992
474.43,11,0,199.2606
8.448,2,0.2,2.64
39.296,4,0.2,3.9296
17.12,4,0,4.9648
542.94,3,0,152.0232
8.64,3,0,4.2336
193.8,5,0,94.962
21.4,5,0,9.63
97.88,2,0,48.94
251.91,9,0,47.8629
25.86,3,0,6.7236
170.058,3,0.3,-4.8588
82.782,3,0.4,-15.1767
853.93,5,0.3,0
556.665,5,0.15,6.549
95.84,4,0.2,34.742
29.664,4,0.2,10.0116
9.184,7,0.2,2.87
153.584,2,0.2,13.4386
12.864,8,0.8,-22.512
479.97,3,0,239.985
232.88,4,0,60.5488
236.88,6,0,66.3264
29.9,5,0,14.651
100,4,0,21
18.693,3,0.7,-14.3313
383.952,6,0.2,76.7904
24.816,2,0.2,1.551
24.9,5,0,8.217
21.12,4,0,9.504
767.952,6,0.2,287.982
14.352,3,0.2,4.6644
191.976,3,0.2,19.1976
274.77,9,0,126.3942
70.56,6,0,23.9904
204.85,5,0,57.358
9.156,3,0.8,-13.734
23.992,2,0.8,-62.3792
80.88,3,0,39.6312
599.9,10,0,191.968
276.69,3,0,49.8042
172.764,2,0.1,32.6332
4.224,3,0.2,1.4784
409.272,2,0.4,-81.8544
55.44,11,0.2,18.018
20.928,4,0.2,6.8016
1801.632,6,0.2,-337.806
67.176,1,0.4,-20.1528
646.2,5,0.2,-8.0775
72.744,7,0.2,-15.4581
572.16,3,0.2,35.76
68.112,3,0.2,17.8794
25.032,3,0.2,7.8225
39.992,1,0.2,7.4985
20.016,9,0.2,1.7514
3.104,1,0.2,0.3492
7.52,5,0.2,1.41
10.272,3,0.2,0.8988
47.808,12,0.2,15.5376
978.84,9,0.2,110.1195
13.14,9,0.8,-21.681
10.024,4,0.8,-16.5396
156.3728,2,0.32,-52.8908
999.98,2,0,449.991
821.94,6,0,213.7044
220.064,4,0.2,55.016
339.136,4,0.2,0
7.04,2,0,3.3088
5.04,4,0,0.2016
116.28,3,0,56.9772
47.976,3,0.2,4.7976
60.048,9,0.2,22.518
5.022,1,0.7,-3.5154
182.994,3,0.8,-320.2395
10.272,3,0.2,3.21
7.857,3,0.7,-6.0237
302.384,2,0.2,30.2384
20.952,3,0.2,7.0713
11.784,3,0.2,3.9771
638.82,9,0,172.4814
20.7,2,0,9.936
10.95,3,0,3.285
14.352,3,0.2,4.6644
221.024,2,0.2,-55.256
3080,7,0,1416.8
79.96,4,0,18.3908
587.97,3,0,170.5113
32.4,5,0,15.552
404.9,5,0,16.196
9449.95,5,0,4630.4755
12.94,2,0,6.47
2.264,1,0.8,-5.2072
0.444,1,0.8,-1.11
146.176,8,0.2,47.5072
15.92,2,0,7.0048
159.96,5,0.2,17.9955
13.76,2,0.2,4.644
4.312,2,0.8,-6.8992
13.96,2,0,0.2792
27.414,3,0.4,-14.1639
73.98,2,0,19.9746
160.98,1,0,20.9274
17.34,3,0,8.4966
3.28,1,0,0.9512
8.856,3,0.2,2.9889
158.376,3,0.2,13.8579
1219.96,5,0.2,381.2375
3.168,2,0.2,0.99
19.44,3,0,9.3312
454.86,7,0,54.5832
91.392,8,0.2,29.7024
19.04,4,0.2,-1.428
37.44,6,0,16.848
37.59,3,0,17.6673
26.032,2,0.2,9.4366
35.91,3,0,9.6957
91.032,3,0.2,-2.2758
54.66,6,0,18.0378
67.344,6,0.2,7.5762
2624.985,3,0.5,-944.9946
73.28,4,0,21.2512
14.48,5,0.8,-23.892
11.952,3,0.2,4.0338
15.552,3,0.2,5.6376
45,9,0,21.6
209.97,3,0,90.2871
112.12,5,0.2,42.045
1575.14,7,0,204.7682
25.06,7,0,12.53
6.924,6,0.8,-10.386
37.392,3,0.2,2.337
79.12,5,0.2,13.846
18.9,3,0,8.694
57.42,9,0,26.4132
12.74,7,0,5.733
8.82,3,0,2.3814
120.784,1,0.2,-13.5882
322.59,3,0,64.518
9.762,3,0.8,-15.1311
13.72,1,0.2,1.2005
55.2,1,0.2,-2.07
259.136,4,0.2,-58.3056
29.24,5,0.2,9.8685
15.552,3,0.2,5.4432
4.896,3,0.2,1.6524
38.088,4,0.7,-27.9312
2.808,3,0.7,-1.9656
47.984,2,0.2,0.5998
26.064,6,0.7,-19.9824
15.696,3,0.2,5.1012
12.84,3,0,3.7236
539.97,3,0,134.9925
22.58,2,0,5.8708
16.52,4,0,7.5992
671.94,3,0,315.8118
169.064,7,0.2,-14.7931
168.624,9,0.2,14.7546
19.44,3,0,9.3312
31.92,4,0,8.2992
433.568,2,0.2,-65.0352
31.104,6,0.2,10.8864
54.816,3,0.2,17.8152
48.86,7,0,0.9772
14.2,2,0,6.532
12.96,2,0,6.2208
58.34,2,0,28.0032
56.3,2,0,15.764
629.95,5,0,163.787
122.97,3,0,60.2553
46.35,5,0,21.7845
14.976,9,0.2,5.4288
4.24,5,0.8,-6.36
319.96,4,0,115.1856
17.04,3,0,7.668
344.91,3,0,10.3473
81.94,1,0,20.485
98.16,6,0,9.816
6.874,7,0.8,-10.6547
1.996,1,0.8,-3.2934
8.928,2,0.2,0.6696
9.99,1,0,4.4955
10499.97,3,0,5039.9856
21.12,5,0.2,6.6
696.42,2,0,160.1766
304.776,3,0.2,22.8582
51.98,2,0,15.0742
24.7,5,0,10.374
21.93,3,0,10.3071
394.816,4,0.2,93.7688
18.192,4,0.7,-14.5536
7.31,1,0,3.4357
799.984,2,0.2,249.995
41.28,6,0,18.9888
184.66,7,0,84.9436
49.25,5,0,18.715
10.16,2,0,4.7752
14.76,2,0,4.2804
34.08,2,0,15.6768
17.67,3,0,7.7748
1604.9,5,0,481.47
385.686,1,0.3,-60.6078
15.984,2,0.2,4.995
9.42,3,0,4.239
6.56,2,0,1.9024
24.56,2,0,11.5432
128.4,3,0,64.2
62.28,4,0,29.2716
9.24,3,0,4.4352
482.664,8,0.15,85.176
4799.984,2,0.2,359.9988
37.94,2,0,18.2112
18.288,6,0.2,6.6294
385.8,5,0.2,130.2075
102.96,2,0,1.0296
174.42,3,0,41.8608
1.964,2,0.8,-3.2406
94.428,3,0.6,-42.4926
45.92,4,0,21.5824
61.584,1,0.2,-6.9282
22.48,1,0,10.3408
332.028,9,0.6,-348.6294
11.394,9,0.8,-17.6607
15.552,3,0.2,5.6376
31.104,6,0.2,11.2752
6.316,1,0.8,-10.4214
11.352,3,0.2,4.1151
20.808,9,0.2,7.0227
11.416,4,0.8,-18.8364
9.408,7,0.2,0.7056
19.83,1,0,5.949
209.7,2,0,100.656
43.92,4,0,11.8584
20.232,3,0.2,6.5754
149.97,3,0,5.9988
27.81,3,0,13.0707
66.3,3,0,8.619
1.64,1,0,0.738
1049.2,5,0,272.792
20.9,5,0,7.524
88.08,6,0,40.5168
751.92,4,0,150.384
887.103,7,0.1,177.4206
55.944,7,0.2,-13.2867
10.688,2,0.2,2.2712
11.824,2,0.2,1.0346
63.312,3,0.2,20.5764
96.784,4,0.8,-145.176
10.476,3,0.6,-6.8094
9.762,2,0.7,-6.8334
196.784,2,0.2,-22.1382
47.98,2,0,23.99
13.05,5,0,6.003
63.96,4,0,19.8276
80.48,1,0,24.144
11.673,3,0.7,-7.782
863.128,8,0.3,-160.2952
3.564,3,0.8,-6.237
956.6648,7,0.32,-225.0976
12.588,3,0.8,-20.1408
171.96,5,0.2,45.1395
871.4,4,0,148.138
692.472,11,0.2,190.4298
207.76,4,0,85.1816
71.928,9,0.2,6.2937
25.99,1,0,7.5371
3.592,1,0.2,1.1225
48.632,2,0.8,-121.58
323.1,2,0,61.389
9099.93,7,0,2365.9818
9.96,2,0,3.2868
25.3,5,0,11.891
11.36,2,0,5.2256
69.264,2,0.1,14.6224
3.69,1,0,1.7343
1103.97,3,0,496.7865
246.1328,2,0.32,-76.0116
11.696,2,0.2,3.9474
439.992,1,0.2,164.997
64.784,1,0.2,-12.9568
33.28,5,0.8,-49.92
14.088,3,0.2,4.9308
11.16,2,0,2.79
896.328,9,0.2,22.4082
189,1,0,68.04
53.982,3,0.4,-10.7964
177.225,5,0.5,-120.513
129.39,3,0,54.3438
54.32,4,0,0.5432
4367.896,13,0.2,327.5922
49.568,2,0.2,15.49
161.376,6,0.2,12.1032
2.784,2,0.2,0.4176
8.72,5,0.2,2.943
3.912,1,0.2,1.0269
59.752,7,0.2,19.4194
63.92,4,0,3.196
383.96,5,0.2,38.396
7.752,3,0.2,2.8101
33.568,2,0.2,11.7488
666.344,7,0.2,66.6344
573.728,4,0.2,-64.5444
21.936,3,0.2,8.226
19.44,3,0,9.3312
447.968,4,0.2,139.99
16.78,2,0,4.195
20.96,2,0,5.24
88.752,3,0.2,27.735
304.23,3,0,9.1269
167.86,2,0,78.8942
82.38,6,0,25.5378
23.976,3,0.2,-5.6943
33.29,1,0,7.9896
14.952,2,0.7,-11.9616
323.982,3,0.4,-80.9955
2.286,2,0.7,-1.6764
14.352,3,0.2,0.897
71.976,3,0.2,0.8997
9.21,3,0,2.3025
18,5,0,8.28
42.93,9,0,19.3185
15.552,3,0.2,5.4432
17.92,5,0.2,1.12
19.99,1,0,6.7966
22.92,5,0.2,8.022
50.88,6,0.2,14.628
27.312,2,0.2,9.2178
7.92,1,0.2,2.772
14.368,2,0.2,3.9512
107.97,3,0,22.6737
113.82,3,0,53.4954
5.184,1,0.2,1.8144
16.28,2,0,6.512
544.38,3,0,157.8702
19.824,6,0.2,6.6906
657.504,6,0.2,-131.5008
99.54,2,0,10.9494
199.96,4,0,85.9828
631.782,2,0.1,140.396
60.72,3,0,26.1096
20.724,2,0.7,-15.1976
415.872,8,0.2,-41.5872
16.768,2,0.2,1.4672
27.12,2,0.2,-4.746
95.84,4,0.2,34.742
12.96,2,0,6.2208
19.008,8,0.7,-12.672
1598.058,7,0.7,-1065.372
36.96,4,0.2,12.012
10.368,2,0.2,3.6288
77.72,1,0.6,-66.062
520.464,2,0.3,-14.8704
111.96,2,0,54.8604
29.16,3,0,8.4564
131.94,3,0,35.6238
25.92,4,0,8.2944
704.76,4,0,162.0948
7.41,3,0,3.4827
21.5,10,0,7.095
10.528,4,0.2,3.29
20.544,6,0.2,6.42
104.9,5,0,50.352
39.68,2,0,16.2688
51.75,5,0,24.84
11.68,2,0,5.4896
159.75,5,0,11.1825
103.968,6,0.2,16.8948
303.25,5,0,63.6825
270.72,3,0,78.5088
1487.04,5,0.2,148.704
17.48,2,0,8.2156
71.88,2,0,32.346
60.45,3,0,16.3215
253.176,3,0.2,-31.647
2.88,5,0.8,-4.464
384.944,4,0.3,-126.4816
153.584,2,0.2,13.4386
913.43,5,0.3,-52.196
43.92,4,0,11.8584
25.032,3,0.2,7.8225
46.76,7,0,22.4448
183.968,2,0.2,-25.2956
1259.97,3,0,327.5922
68.97,3,0,19.3116
70.368,2,0.2,6.1572
59.96,5,0.2,21.7355
25.984,1,0.2,-5.1968
27.36,3,0.7,-21.888
361.376,2,0.2,27.1032
172.186,2,0.3,-46.7362
69.008,2,0.2,12.0764
199.9,5,0,89.955
901.95,3,0,297.6435
971.5,5,0,252.59
11.328,2,0.2,2.5488
21.24,3,0,8.0712
34.8,3,0.2,2.175
38.976,3,0.2,-2.436
9.08,2,0,4.086
314.55,3,0,150.984
4.91,1,0,2.3077
5.78,2,0,2.7166
107.94,6,0,30.2232
19.65,3,0,9.039
617.97,3,0,160.6722
59.7,3,0,26.865
387.99,1,0,182.3553
575.92,2,0.2,71.99
30.4,5,0,15.2
478.24,8,0,219.9904
190.848,3,0.2,-21.4704
5.484,4,0.7,-4.0216
40.92,5,0.2,3.069
15.552,3,0.2,2.3328
17.24,2,0,4.4824
302.94,3,0,75.735
34.75,5,0,15.6375
113.94,6,0,54.6912
55.98,2,0,15.6744
27.18,3,0,12.231
1805.88,6,0,523.7052
70.95,3,0,18.447
20,4,0,9.6
7.98,3,0,2.0748
24.1,5,0,9.158
8.75,1,0,2.625
842.94,3,0,160.1586
2.182,1,0.8,-3.6003
27.384,7,0.2,2.7384
26.406,3,0.8,-71.2962
10.368,2,0.2,3.6288
23.68,4,0.2,7.4
109.95,1,0,36.2835
965.85,5,0,135.219
29.2,5,0,10.512
32.4,5,0,15.552
78.35,5,0,36.8245
31.68,6,0,14.256
29.12,4,0,14.2688
169.45,5,0,42.3625
12.56,2,0,4.0192
6.48,1,0,3.1104
186.69,3,0,87.7443
25.4,5,0,8.636
43.96,2,0,20.6612
1279.165,5,0.15,225.735
27.92,4,0,0.5584
129.568,2,0.2,-12.9568
6.368,2,0.2,2.1492
244.55,5,0,114.9385
1332.496,2,0.2,-299.8116
32.776,1,0.2,3.2776
147.184,2,0.2,-29.4368
54.384,2,0.2,1.3596
76.776,4,0.7,-58.8616
